timestamp,x
2025-09-16T13:14:56.357253,-0.0019683837890625
2025-09-16T13:14:59.377296,-0.0002288818359375
2025-09-16T13:15:02.388816,-0.00225830078125
2025-09-16T13:15:05.417366,-0.0012664794921875
2025-09-16T13:15:08.439103,-0.000152587890625
2025-09-16T13:15:11.458911,0.00042724609375
2025-09-16T13:15:14.500971,-0.0018310546875
2025-09-16T13:15:17.543238,-0.0003814697265625
2025-09-16T13:15:20.574717,-0.0010528564453125
2025-09-16T13:15:24.608806,0.01171875
2025-09-16T13:15:27.638559,0.0007781982421875
2025-09-16T13:15:30.665237,-0.0002899169921875
2025-09-16T13:15:33.686021,-0.0010833740234375
2025-09-16T13:15:36.729215,-0.00115966796875
2025-09-16T13:15:39.771273,0.0003509521484375
2025-09-16T13:15:42.778003,-0.001220703125
2025-09-16T13:15:45.787535,-0.0011444091796875
2025-09-16T13:15:48.823583,-0.0005035400390625
2025-09-16T13:15:51.846588,-0.0028076171875
2025-09-16T13:15:54.887154,0.0001678466796875
2025-09-16T13:15:58.919019,0.0016937255859375
2025-09-16T13:16:01.949377,-0.0020904541015625
2025-09-16T13:16:04.973311,-0.00079345703125
2025-09-16T13:16:08.001100,-0.0001220703125
2025-09-16T13:16:11.030219,0.0017242431640625
2025-09-16T13:16:14.043577,-3.0517578125e-05
2025-09-16T13:16:17.076416,-0.0003814697265625
2025-09-16T13:16:20.104221,-0.0007781982421875
2025-09-16T13:16:23.147312,-0.000244140625
2025-09-16T13:16:26.190056,-0.0015869140625
2025-09-16T13:16:29.235017,-0.0019378662109375
2025-09-16T13:16:33.266847,-0.0003662109375
2025-09-16T13:16:36.299507,-0.001556396484375
2025-09-16T13:16:39.340223,-0.0012664794921875
2025-09-16T13:16:42.385409,-0.0018310546875
2025-09-16T13:16:45.429537,-0.0001983642578125
2025-09-16T13:16:48.440928,-0.00042724609375
2025-09-16T13:16:51.474776,7.62939453125e-05
2025-09-16T13:16:54.502939,4.57763671875e-05
2025-09-16T13:16:57.532738,0.0004425048828125
2025-09-16T13:17:00.558440,-0.0003204345703125
2025-09-16T13:17:04.604763,0.0010528564453125
2025-09-16T13:17:07.638179,-0.0015716552734375
2025-09-16T13:17:10.666133,-0.000579833984375
2025-09-16T13:17:13.693605,0.0006103515625
2025-09-16T13:17:16.715519,-0.0003662109375
2025-09-16T13:17:19.742387,0.000396728515625
2025-09-16T13:17:22.770129,-0.0008697509765625
2025-09-16T13:17:25.793485,-0.0006256103515625
2025-09-16T13:17:28.803808,-0.0005645751953125
2025-09-16T13:17:31.822575,-0.001373291015625
2025-09-16T13:17:34.853474,-0.00146484375
2025-09-16T13:17:38.882410,-0.0008697509765625
2025-09-16T13:17:41.910837,-0.0014190673828125
2025-09-16T13:17:44.931796,-0.000213623046875
2025-09-16T13:17:47.956139,0.0016021728515625
2025-09-16T13:17:50.979228,-0.0014190673828125
2025-09-16T13:17:53.998294,-0.0023345947265625
2025-09-16T13:17:57.029999,0.00048828125
2025-09-16T13:18:00.045631,-0.000823974609375
2025-09-16T13:18:03.076092,4.57763671875e-05
2025-09-16T13:18:06.104143,-0.000518798828125
2025-09-16T13:18:09.132572,-0.001068115234375
2025-09-16T13:18:12.163043,-0.0006103515625
2025-09-16T13:18:16.188344,-0.0006866455078125
2025-09-16T13:18:19.222022,-1.52587890625e-05
2025-09-16T13:18:22.252690,4.57763671875e-05
2025-09-16T13:18:25.283200,-0.0005645751953125
2025-09-16T13:18:28.315025,-0.0003204345703125
2025-09-16T13:18:31.337222,-0.001251220703125
2025-09-16T13:18:34.350279,-0.00164794921875
2025-09-16T13:18:37.368209,-0.0001220703125
2025-09-16T13:18:40.395190,-0.00146484375
2025-09-16T13:18:43.421250,-0.000396728515625
2025-09-16T13:18:46.454927,-0.01324462890625
2025-09-16T13:18:50.470341,-0.000579833984375
2025-09-16T13:18:53.483092,-0.0016632080078125
2025-09-16T13:18:56.509243,-0.0011749267578125
2025-09-16T13:18:59.520574,-0.0015106201171875
2025-09-16T13:19:02.535271,-0.0009002685546875
2025-09-16T13:19:05.572603,-0.0007476806640625
2025-09-16T13:19:08.590821,0.001556396484375
2025-09-16T13:19:11.625305,-0.0025634765625
2025-09-16T13:19:14.646290,-0.0001068115234375
2025-09-16T13:19:17.662216,-0.00048828125
2025-09-16T13:19:20.690286,-0.000396728515625
2025-09-16T13:19:24.743626,-0.000335693359375
2025-09-16T13:19:27.773105,-1.52587890625e-05
2025-09-16T13:19:30.782341,-0.0017852783203125
2025-09-16T13:19:33.817200,9.1552734375e-05
2025-09-16T13:19:36.843360,-0.001434326171875
2025-09-16T13:19:39.864563,-0.0006256103515625
2025-09-16T13:19:42.887819,-0.00048828125
2025-09-16T13:19:45.917724,-0.000946044921875
2025-09-16T13:19:48.940636,-0.0005950927734375
2025-09-16T13:19:51.959057,-0.0009613037109375
2025-09-16T13:19:54.985258,-0.000823974609375
2025-09-16T13:19:59.020231,-0.0004119873046875
2025-09-16T13:20:02.045274,-0.0011138916015625
2025-09-16T13:20:05.077037,-0.0013580322265625
2025-09-16T13:20:08.086313,-0.0015106201171875
2025-09-16T13:20:11.131521,-0.000457763671875
2025-09-16T13:20:14.166524,0.00018310546875
2025-09-16T13:20:17.196111,-0.000335693359375
2025-09-16T13:20:20.224372,-0.0010833740234375
2025-09-16T13:20:23.267537,-0.001312255859375
2025-09-16T13:20:26.302397,-0.0008697509765625
