timestamp,y
2025-09-16T13:16:05.981437,-0.0120697021484375
2025-09-16T13:16:09.017343,-0.0127105712890625
2025-09-16T13:16:12.033519,-0.01800537109375
2025-09-16T13:16:15.050222,-0.0125579833984375
2025-09-16T13:16:18.087610,-0.013427734375
2025-09-16T13:16:21.115435,-0.0133056640625
2025-09-16T13:16:24.160056,-0.0116424560546875
2025-09-16T13:16:27.203867,-0.01318359375
2025-09-16T13:16:30.241092,-0.01129150390625
2025-09-16T13:16:34.272713,-0.01373291015625
2025-09-16T13:16:37.311553,-0.0130157470703125
2025-09-16T13:16:40.356036,-0.012664794921875
2025-09-16T13:16:43.399973,-0.01220703125
2025-09-16T13:16:46.432194,-0.012786865234375
2025-09-16T13:16:49.452300,-0.0125885009765625
2025-09-16T13:16:52.482291,-0.0121917724609375
2025-09-16T13:16:55.513017,-0.01226806640625
2025-09-16T13:16:58.548819,-0.01251220703125
2025-09-16T13:17:01.573614,-0.011322021484375
2025-09-16T13:17:05.617436,-0.011810302734375
2025-09-16T13:17:08.652033,-0.013580322265625
2025-09-16T13:17:11.667756,-0.013214111328125
2025-09-16T13:17:14.705019,-0.012359619140625
2025-09-16T13:17:17.731438,-0.01324462890625
2025-09-16T13:17:20.744311,-0.0115203857421875
2025-09-16T13:17:23.779602,-0.012542724609375
2025-09-16T13:17:26.801585,-0.012451171875
2025-09-16T13:17:29.840172,-0.0103607177734375
2025-09-16T13:17:32.869459,-0.0122222900390625
2025-09-16T13:17:35.889553,-0.0122528076171875
2025-09-16T13:17:39.925260,-0.0128326416015625
2025-09-16T13:17:42.947158,-0.0115814208984375
2025-09-16T13:17:45.973701,-0.013031005859375
2025-09-16T13:17:48.995491,-0.01287841796875
2025-09-16T13:17:52.016314,-0.011627197265625
2025-09-16T13:17:55.037490,-0.0120391845703125
2025-09-16T13:17:58.070290,-0.0147552490234375
2025-09-16T13:18:01.077109,-0.0122222900390625
2025-09-16T13:18:04.102702,-0.013427734375
2025-09-16T13:18:07.120245,-0.012481689453125
